GeneStableID	Gene name	Cat gene stable ID	Cow gene stable ID	Dog gene stable ID	Horse gene stable ID	Monkey gene stable ID	Opossum gene stable ID	Pig gene stable ID	Rabbit gene stable ID	Rat gene stable ID	Sheep gene stable ID	HumanSF_A	HumanSF_B	HumanSF_C	HumanSF_D	HumanSF_E	HumanSF_F	Human_mix_pro	CatSF_1	CatSF_2	CatSF_3	Cat_mix_pro	CowSF_A	CowSF_B	CowSF_C	Cow_mix_pro	DogSF_A	DogSF_B	DogSF_C	Dog_mix_pro	Horse_1	Horse_2	Horse_3	Horse_mix_pro	Monkey_1	Monkey_2	Monkey_mix_pro	OpposumSF_A	OpposumSF_B	OpposumSF_C	Opposum_mix_pro	PigSF_A	PigSF_B	PigSF_C	Pig_mix_pro	RabbitSF_A	RabbitSF_B	RabbitSF_C	Rabbit_mix_pro	Rat_A	Rat_B	Rat_F	Rat_mix_pro	SheepSF_1	SheepSF_2	SheepSF_3	Sheep_mix_pro
ENSG00000136044	APPL2	ENSFCAG00000001461	ENSBTAG00000030784	ENSCAFG00000001885	ENSECAG00000020564	ENSMMUG00000009524	ENSMODG00000001978	ENSSSCG00000000841	ENSOCUG00000005042	ENSRNOG00000008174	ENSOARG00000017227	515610.8438	494005.8125	567067.9375	543081.5	526870.9375	488715.2188	493511	228970.5625	206265.5156	235007.3438	225961.8125	126741.2656	122543.5156	129719.3203	101669.0156	282896.5742	278060.6172	269514.4766	309201.0977	172463.25	117577.5234	247421.1875	204204.9688	191121.7813	174798.6406	193881.7188	99443.66406	97640.88281	119983.6797	169002.7344	197994.0039	206399.5283	194496.626	205789.0039	70161.76563	67337.66406	64675.55469	62308.45313	236784.75	226343.0781	228411.2188	139291.0625	133866.1875	129824	130639.3984	126653.2656
ENSG00000136813	ECPAS	ENSFCAG00000006896	ENSBTAG00000006712	ENSCAFG00000002990	ENSECAG00000020519	ENSMMUG00000016315	ENSMODG00000005682	ENSSSCG00000005459	ENSOCUG00000004268	ENSRNOG00000025076	ENSOARG00000006712	254835.1406	242929.4219	274195.9063	271652.5234	249726.8672	262727.7031	203343.4883	364851.6875	377926.6563	355932.9688	373540.5625	415319.5313	421184.8125	399892.6563	339196.9688	218736.0469	201829.0781	200699.2031	191068.7656	194557.7031	228355.0625	274160.8438	245339.2031	607194.875	561104.25	505730.1875	276569.1563	282746.7813	309614	221851.9844	799698	677217.125	663118.1875	550234	231278.5469	215629.8125	204300.6719	167469.5938	351483.2188	253386.7031	339371.4063	296169.3125	928334.125	830829.125	1231626	399101.2188
ENSG00000126216	TUBGCP3	ENSFCAG00000003787	ENSBTAG00000044184	ENSCAFG00000006143	ENSECAG00000019850	ENSMMUG00000013617	ENSMODG00000004240	ENSSSCG00000009553	ENSOCUG00000013595	ENSRNOG00000017085	ENSOARG00000007259	145856.1094	142904.6094	158809.2656	163883.625	136628.5469	149215.5156	130911.0547	61281.99219	66017.95313	62911.82031	59022.6875	95646.92188	93253.02344	92485.28906	89261.32031	97746.75	106221.2422	110032.5313	98043.05469	90577	85044.26563	98963.95313	107277.4844	142158.8906	164677.9219	125851.1484	70897.04688	75429.35156	80375.26563	60700.70703	248054.0156	265701.1875	250387.5	221360.8594	140397.9219	141498.7031	146614.9844	116351.7266	82737.15625	85210.125	85917.46875	92879.49219	184341.2813	182018.7031	164789.8906	169423.4844
ENSG00000101290	CDS2	ENSFCAG00000031257	ENSBTAG00000006066	ENSCAFG00000006020	ENSECAG00000012485	ENSMMUG00000013261	ENSMODG00000011674	ENSSSCG00000030123	ENSOCUG00000000708	ENSRNOG00000021265	ENSOARG00000017292	29296.11328	31171.91211	17467.32422	31533.55273	27282.08398	24545.66602	25854.82031	67095.40625	62620.83594	74726.78125	65611.54688	99505.98438	90394.85938	103283.2344	115286.5938	206124.8594	166822.8281	117921.625	162280.25	74149.92969	90742.67969	76130.58594	96070.40625	97418.14844	89636.51563	69024.57813	197932.1406	153002.2813	181600.8125	150439.25	14257.79395	33543.19922	13461.87305	59642.95313	362982.125	343053.625	382439.7813	295907.125	78965.30469	107457.4844	129358.8438	89033.96875	152256.125	115825.5	87580.375	125766.4688
ENSG00000047056	WDR37	ENSFCAG00000008956	ENSBTAG00000000683	ENSCAFG00000005519	ENSECAG00000022670	ENSMMUG00000017119	ENSMODG00000006325	ENSSSCG00000029602	ENSOCUG00000004466	ENSRNOG00000016834	ENSOARG00000014521	42623.92969	45262.91797	37387.44141	34477.51172	38573.63672	39230.98438	41185.53516	119961.3203	108687.1094	117026.8281	104951.2188	73353.85156	66359.28125	64191.28906	64592.22656	87555.53125	94218.72656	80626.03125	84957.07031	58401.78125	38015.17969	57679.28125	59406.41406	144633.6406	103010.1875	114001.6797	77553.47656	72659.69531	76813.53906	86260.03125	64452.23438	59922.51563	60797.08594	57735.70703	208395.3281	171462	192794.4531	175824.0938	111948.8203	83890.86719	136599.25	103950.1328	103850.5625	98900.29688	92394.96875	98243.78906
ENSG00000213722	DDAH2	ENSFCAG00000023516	ENSBTAG00000013530	ENSCAFG00000000617	ENSECAG00000023189	ENSMMUG00000044472	ENSMODG00000015244	ENSSSCG00000038514	ENSOCUG00000022267	ENSRNOG00000000842	ENSOARG00000005514	249210.6719	229637.4375	287814.8125	282689.3125	258069.2031	266396.3438	267923.625	924469.625	794603.25	866021.8125	816360.5625	580900.6875	686244	603994.75	615646.375	297533.625	311897.875	287641.1875	337142.2813	605998.75	579003.6875	544430.75	625263.125	1164628.5	721856.3125	1063755.625	477743.6563	438862.5	432769.125	389458.4063	290340.5625	277317.125	281999.25	274952.625	498409.625	431522.6875	439443.0938	423405.375	882921.1875	808043.875	1005493.938	745570.3125	936884.6875	879843.0625	1043190.063	991266.875
ENSG00000047315	POLR2B	ENSFCAG00000003905	ENSBTAG00000019366	ENSCAFG00000002296	ENSECAG00000013610	ENSMMUG00000014008	ENSMODG00000020704	ENSSSCG00000022955	ENSOCUG00000016353	ENSRNOG00000024779	ENSOARG00000005538	166533.9844	174273.1094	169139.2969	139258.7656	179198.7656	179904.0625	175408.0469	170655.8438	165402.2188	149789.1875	110403.0547	98784.90625	101426.3203	91841.78125	111407.1016	113207.7266	119020.125	108457.3047	133949.7031	111565.4609	108422.9219	151051.0625	136045.1094	276309.1563	271588.3125	287999.0625	119949.2656	118113.0156	119284.1484	108086.9688	313945.2813	307835.4063	283547.2188	305958.4688	184890.9531	173926.8438	181641	156394.125	167241.75	126428.4063	169045.1875	147636.5313	225990.3906	195302.5781	158601.7188	209242.4375
ENSG00000160948	VPS28	ENSFCAG00000014377	ENSBTAG00000026320	ENSCAFG00000001610	ENSECAG00000006505	ENSMMUG00000020667	ENSMODG00000039790	ENSSSCG00000005904	ENSOCUG00000022533	ENSRNOG00000014633	ENSOARG00000013435	307082.125	305867.4688	381076.125	368617.875	345404.2813	325596.625	307073.7188	277844	267114.5313	275193.4063	277085.6563	323062.7188	319935.6563	347496.8125	356622.4063	440521.6563	424339.875	436854.75	457622.3125	119087.8438	159755.8594	154283.9844	179338.0469	335752.875	313456.2188	345346.6563	176985.7969	144090.875	123725.4609	149829.2656	350266.5313	349533.75	299650.5625	285501.5313	470380.2188	471495.7188	440839.9375	461261.2813	286567.375	321053.7188	296972.8438	312706.4375	407009.9688	322630.3438	344854.9688	368816.0313
ENSG00000085433	WDR47	ENSFCAG00000023960	ENSBTAG00000020384	ENSCAFG00000019867	ENSECAG00000007816	ENSMMUG00000009265	ENSMODG00000050141	ENSSSCG00000006840	ENSOCUG00000002993	ENSRNOG00000020330	ENSOARG00000019016	62763.03516	64757.15234	70300.04688	65995.25781	63138.52734	66778.63281	57320.96875	34780.77344	30012.17188	38449.03906	31750.65625	59030.79688	73904.09375	74879.90625	72753.60156	57914.61328	45661.16797	51384.17969	54815.55469	30177.8418	53855.07813	46853.92188	58667.76563	79986.64844	53019.19141	65426.3125	50012.90625	53635.53906	55954.98438	44541.85547	98868.13281	98781.95313	98542.05469	146639.7969	77696.53125	70631.21094	70400.5	66211.03125	27223.5625	28330.09375	19009.20313	25609.54297	73439.03125	60361.46094	68909.10938	105337.7266
ENSG00000163110	PDLIM5	ENSFCAG00000026158	ENSBTAG00000012818	ENSCAFG00000010071	ENSECAG00000016733	ENSMMUG00000022246	ENSMODG00000019264	ENSSSCG00000009192	ENSOCUG00000009746	ENSRNOG00000016419	ENSOARG00000017443	1731938.25	1761953.625	1791529.375	1675499.25	1552054.125	1717953.75	1892671.625	959977.0625	855726.9297	1288048.875	973318.1641	2196649.188	2186987.547	2032938.422	2395967.094	3838459.25	3749623.5	3372672.5	3980989.75	621505.2031	980645.5078	924457.2734	1037813.492	1645593.125	2181113.5	2064602.75	628595.3125	618906.0781	574857.1094	534265.0313	2395041.938	2011747.438	2019800.5	2098896.125	3125151.5	3180131	3030956.5	3030954	1230625.5	2718137	1249183.5	1964826	1617502.25	1695932	1866756.875	1936338.375
ENSG00000130227	XPO7	ENSFCAG00000008965	ENSBTAG00000047628	ENSCAFG00000009928	ENSECAG00000023304	ENSMMUG00000002032	ENSMODG00000009741	ENSSSCG00000009611	ENSOCUG00000005065	ENSRNOG00000013288	ENSOARG00000010600	231543.5625	216157.1406	191603.8125	137652.0625	189763.9531	189512.2188	160934.6719	188032.2188	187004.7188	203336.2813	180836.0781	216673.4531	204449.7656	219573.9063	204987.2813	229130.0781	209102.0781	189938.8438	232329.7344	131676.8438	117418.3516	142312.5625	157977.1719	278514	236565.0938	283190.0938	150082.5469	144484.8125	139119.125	167214.0781	380186.4063	390209.2813	381565.3125	346270.5	323575.3125	303500.7188	277595.0625	250438.7344	219473.125	172004.7656	194212.2969	206108.125	349643.4375	356898.0625	322030.25	300529.6563
ENSG00000166855	CLPX	ENSFCAG00000026710	ENSBTAG00000008386	ENSCAFG00000017131	ENSECAG00000016127	ENSMMUG00000006714	ENSMODG00000010348	ENSSSCG00000004927	ENSOCUG00000007293	ENSRNOG00000030225	ENSOARG00000017821	174338.0938	164830.5	132410.4688	146177	146788.5938	142366.5313	163108.2344	119299.6094	134342.2188	123290.3281	136498.6875	76723.71094	74169.36719	72361.0625	76067.30469	116880.5	115774.3984	107254.8281	138382.125	100693.4609	99653.05469	106991.2109	141658.4531	241108.3906	270031.9063	252191.6719	72981.98438	72206.28125	83561.21875	62765.36328	254345.4531	311722.375	261656.8438	275402.9063	308819.875	663164.5	595568.25	108061.1953	190801.5	175420.7969	144584.25	162152.7344	151801.7344	157436.5781	129864.125	210481.2969
ENSG00000085788	DDHD2	ENSFCAG00000013607	ENSBTAG00000013145	ENSCAFG00000006099	ENSECAG00000008062	ENSMMUG00000013777	ENSMODG00000010714	ENSSSCG00000015818	ENSOCUG00000009979	ENSRNOG00000015501	ENSOARG00000001359	23389.98047	22707.54297	26311.0293	25701.65039	23370.68359	24964.66211	28084.90234	104984.2188	95607.5625	108874.6484	105452.5859	23824.14648	22450.22656	19757.61523	22221.36914	70149.13281	74593.38281	66824.29688	66711.36719	11052.35352	7617.329102	12391.8252	12044.10156	70404.70313	91526.28906	65304.12891	18240.4668	16496.49023	18906.73633	12627.11719	82841.83594	83369.01563	84729.64844	75181.625	84403.40625	74664.44531	69875.17188	65642.90625	173609.3281	170821.7344	163182.7188	172546.5469	54941.01563	46890.54688	57842.26172	54462.89063
ENSG00000100462	PRMT5	ENSFCAG00000006636	ENSBTAG00000010890	ENSCAFG00000011243	ENSECAG00000014516	ENSMMUG00000001035	ENSMODG00000005204	ENSSSCG00000030045	ENSOCUG00000002013	ENSRNOG00000012046	ENSOARG00000019392	366911.625	387653.5625	359862.4063	401030.7188	359007.5625	337524.4063	407860.5	438238.4375	423404.75	470175.125	564273.1875	439466.125	443738.5	461107.3125	529239.4375	368077.2188	363684.8125	344345.1563	417000.2188	1450830.125	1745752.25	1327582.875	2298859.25	258949.457	326379.1094	339884.5625	464604.4688	368789.625	371823.0625	425883.5625	457866.4219	407341.7402	485024.3555	525003.8008	1308650.125	1698146.125	1734209.75	2299844.75	637856.9375	539945.9375	430791.7813	715776.9375	780126.125	766357.375	824884.6875	834937
ENSG00000137714	FDX1	ENSFCAG00000036379	ENSBTAG00000011793	ENSCAFG00000014236	ENSECAG00000017714	ENSMMUG00000060188	ENSMODG00000014530	ENSSSCG00000035945	ENSOCUG00000017826	ENSRNOG00000012123	ENSOARG00000013370	137027.75	121247.6406	114972.6328	135751.125	114813.0859	120100.9922	142007.1094	109601.7734	116505.8125	125521.9063	100643.4531	147313.9844	152203.2188	154390.0469	169087.3438	318274.4375	315241.3438	236602.4531	278974.375	69111.39063	97401.92969	73582.55469	107076.7109	112095.0938	110617.2266	136138.1563	209823.4375	203819.8906	205807.5313	228872.0938	128531.3984	152045.0469	135932.4688	154141.9375	35134.51172	37546.78906	30217.76758	1297.819214	652177.3125	551156.4375	791047.625	203337.6406	95074.9375	97686.5	109070.7109	109100.0234
ENSG00000127948	POR	ENSFCAG00000000597	ENSBTAG00000017082	ENSCAFG00000013467	ENSECAG00000008755	ENSMMUG00000020086	ENSMODG00000013703	ENSSSCG00000038320	ENSOCUG00000021696	ENSRNOG00000001442	ENSOARG00000013448	386221.6563	477467.875	268596.5	285214.2188	276236.5625	267211.0625	360832.375	603056.375	608916.875	616765.9375	574940.0625	397689.5938	411783.6875	391489.375	508825.6563	331745.3438	299253.0313	296780.5625	353246.3438	184071.7188	179651.5938	214078.8906	276157.2188	511800.4063	427209.5	479202.4063	428210.8125	385073.6875	438546.5625	532040.5	521101.8438	492036.0625	470878.4375	613765.25	4225265.5	4162816.5	4948238.5	5310082	1271896.5	1117654.125	1611443.5	1443798	446848.7188	399723.5313	350620.7813	487020.9375
ENSG00000153561	RMND5A	ENSFCAG00000027668	ENSBTAG00000021140	ENSCAFG00000007450	ENSECAG00000020001	ENSMMUG00000003523	ENSMODG00000009489	ENSSSCG00000035478	ENSOCUG00000009371	ENSRNOG00000028422	ENSOARG00000020715	22420.10156	21504.35547	25130.36328	29495.6543	28438.76172	26316.20703	25219.25977	12911.74512	13022.02734	15754.06348	14564.23438	24684.44336	29797.76367	27443.4375	24125.33984	12770.03906	17484.75195	13092.83984	15063.4375	22016.29883	25052.51172	27938.04492	27854.63477	33442.0625	39119.44922	38152.54688	76173.69531	33225.54688	26224.41016	51818.76953	46568.66016	47931.73047	58657.1875	44236.14453	75035.38281	74819.57031	68211.67188	46025.99609	41231.55859	37760.48438	47166.45313	35153.70703	39959.94141	58408.6875	56304.35156	54061.28516
ENSG00000163382	NAXE	ENSFCAG00000006553	ENSBTAG00000000404	ENSCAFG00000016794	ENSECAG00000013968	ENSMMUG00000002623	ENSMODG00000016821	ENSSSCG00000006480	ENSOCUG00000016208	ENSRNOG00000019201	ENSOARG00000006137	245079.125	240217.7031	266420.875	287278.8438	247550.0469	236365.0313	231864.7188	425950.2813	426955.0938	443431.6875	409826.0313	1126212.875	1226466.125	1178878.625	1041303.313	311932.625	305626.75	306901.4688	269310.75	218837.4375	233621.8281	280491.9375	302993.5625	697231.3125	481036.0313	517824.625	151318.2969	154767.4688	145575.9063	171496.4844	335718.1875	312210.875	309554.1875	284159.2188	341890.9688	466814.8438	491947.0625	462017.1875	425300.8438	407188.7813	424062.5	403224.2813	784580.5625	861271.0625	805044.3125	748726.4375
ENSG00000039523	RIPOR1	ENSFCAG00000009278	ENSBTAG00000008860	ENSCAFG00000020358	ENSECAG00000018681	ENSMMUG00000017105	ENSMODG00000005845	ENSSSCG00000002774	ENSOCUG00000008968	ENSRNOG00000017604	ENSOARG00000003027	199905.6406	190863.5781	214193.8125	212363.1719	189542.2188	194251.75	192775.8125	180903.6875	178165.2656	186523.8594	170200.4219	161508.2656	167820.3906	161184.8438	162910.625	176685.6563	138499.4531	155906.5	88009.47656	64688.5625	48715.27734	72217.96094	69754.28906	151413.8906	123851.9844	127567.5234	101868.2344	107686	89721.5	113764.7031	200237.0781	202583.5156	188937.9844	171605.5469	249291.8594	244842.1406	226522.5	230698.1406	154647.7188	126229.7969	143038.5156	117185.8438	136674.7344	156054.375	147282.7031	136146.5156
ENSG00000108599	AKAP10	ENSFCAG00000023100	ENSBTAG00000003439	ENSCAFG00000018087	ENSECAG00000008584	ENSMMUG00000030279	ENSMODG00000010870	ENSSSCG00000024030	ENSOCUG00000013402	ENSRNOG00000002899	ENSOARG00000017604	23473.82031	21494.19336	20350.73828	30408.67969	21753.66797	20483.17969	15334.09473	68600.79688	69088.52344	68678.85156	55099.94141	44891.90234	46623.28906	45210.01172	38719.39453	47263.06641	43281.41016	59695.27344	38971.47656	38523.88281	41207.15234	48660.14063	35004.625	67073.70313	67994.46094	46045.9375	22768.9375	23466.89844	23946.00781	12771.91504	113152.1484	136391.1563	106483.2813	117147.2813	74577.35156	63424.09375	77114.10938	74784.21875	42754.69531	39985.43359	40022.37109	35865.88281	62922.76172	65227.34375	61951.98047	66391.28906
ENSG00000174953	DHX36	ENSFCAG00000004860	ENSBTAG00000006142	ENSCAFG00000008673	ENSECAG00000025100	ENSMMUG00000011347	ENSMODG00000015820	ENSSSCG00000024916	ENSOCUG00000001180	ENSRNOG00000014599	ENSOARG00000003508	146101.5625	129867.9844	124472.6016	103518.1328	117573.9219	146023.5625	104100.4844	115392.125	123041.7031	109549.3594	124996.75	117440.9375	122213.9219	120674.7969	108120.7578	69789.26758	60114.09961	71573.39453	58477.91113	53931.96094	49304.94531	69323.42969	90060.42188	188458.6094	172113.7344	182491.1094	95268.01563	101121.1016	94758.17188	80616.8125	292312.125	244215.4219	243699.7188	264006.5	172589.2031	180849.0625	178880.8906	167887.875	59017.62109	47803.16016	67517.19531	66138.01563	251012.0469	204508.625	187747.4688	204200.9219
ENSG00000186001	LRCH3	ENSFCAG00000029889	ENSBTAG00000032839	ENSCAFG00000012735	ENSECAG00000023846	ENSMMUG00000000184	ENSMODG00000018392	ENSSSCG00000011854	ENSOCUG00000012777	ENSRNOG00000001774	ENSOARG00000020271	83831.82813	96468.82813	107651.4766	97384.66406	85097.36719	88782.23438	88992.59375	67112.7334	65253.58691	62377.70703	70763.86719	105665.8125	94207.54688	91968.22656	89925.71875	203157.8125	122540.125	135920.0156	252572.2188	1888066.125	2887465.75	2103280.25	2728813.5	119102.3281	105553.0625	104591.3125	39870.52734	36759.63672	43277.26563	31684.42773	200792.9844	350424.875	197748.8125	377975.9375	85277.46875	68017.29688	133182.0938	67596.70313	178483.8281	128338.4609	168116.7344	151670.7969	115047.0078	132778.0938	133417.0625	116428.7891
ENSG00000165801	ARHGEF40	ENSFCAG00000014886	ENSBTAG00000013401	ENSCAFG00000005483	ENSECAG00000021434	ENSMMUG00000006457	ENSMODG00000006660	ENSSSCG00000023857	ENSOCUG00000009914	ENSRNOG00000052354	ENSOARG00000019687	113133.3281	110585.25	129949.4531	112621.1328	103853.4297	115283.0859	93775.53906	65201.67969	59977.82422	64895.71484	62491.37891	135730.75	144791.8438	128740.3984	129553.1016	106488.6953	92924.79688	112438.5391	122651.4609	45000.8125	30624.25781	32235.54102	49052.31641	122615.6094	73586.25781	94250.21094	113046.2578	108628.6602	116627.9395	106955.0225	103988.5078	87501.67969	78159.20313	83130.25781	102695.8594	84052.95313	80269.46875	94546.1875	297790.1563	246289.2969	279250.5313	261659.0625	144742.5938	157915.5625	145190.7813	151668.7969
ENSG00000169439	SDC2	ENSFCAG00000031304	ENSBTAG00000014357	ENSCAFG00000031652	ENSECAG00000008484	ENSMMUG00000000963	ENSMODG00000006882	ENSSSCG00000006088	ENSOCUG00000002662	ENSRNOG00000004936	ENSOARG00000004813	31168.33398	34129.91406	36752.67969	42344.57422	42753.08594	30014.49219	34129.78516	94028.50781	103086.9453	78785.99219	74506.17969	33529.21094	47530.45313	32503.13477	36088.39063	109716.3438	94947.65625	85011.08594	96632.35156	131173.5469	178085.4531	122433.3516	176118.9063	310521.4375	269174.5	370099.4375	198197.6875	140554.7344	146800.0313	135112.2344	543243.0625	375471.5313	449401.5625	550442.375	802272.5	872330.75	698180.6875	1040473.563	135786.4844	192412.7188	101386.6406	137630.7656	253289.2188	219627.0938	196092.3125	227463.5156
ENSG00000143418	CERS2	ENSFCAG00000009657	ENSBTAG00000000099	ENSCAFG00000012285	ENSECAG00000018141	ENSMMUG00000023234	ENSMODG00000018825	ENSSSCG00000006644	ENSOCUG00000022419	ENSRNOG00000021138	ENSOARG00000020883	71886.21875	82260.26563	48903.25781	68549.39844	69613.42188	64565.55859	52308.67188	178132.4063	183025.0313	192128.7813	196474.6406	159786.6094	153580.9063	160669.6875	151388.4063	107254.2422	97054.50781	91619.90625	105974.6016	111528.9844	125451.6172	127230.6797	153681.125	130917.8203	117002.4063	97277.67188	40147.28125	36781.875	41327.59375	37960.74219	219286.25	247501.4844	266955.4375	201201.6094	260753.4688	251576.2031	269652.3125	279083.2188	105723.6797	121933.7891	117935.875	93770.60938	136009.6875	143766.7813	123620.5313	143387.75
ENSG00000130703	OSBPL2	ENSFCAG00000003247	ENSBTAG00000017402	ENSCAFG00000012625	ENSECAG00000010200	ENSMMUG00000012623	ENSMODG00000016709	ENSSSCG00000036835	ENSOCUG00000005656	ENSRNOG00000057756	ENSOARG00000014245	34020.07422	34863.62109	40051.29297	93506.90625	43057.54297	42338.20313	28852.08008	1210751.5	1245961.531	1304007.438	1280021.406	60644.23828	76891.04688	83037.52344	59789.34375	1407391.219	1107737.5	1371094.906	1152583.875	219779.5938	346067.6875	328884.8438	441442.8125	1706714.375	1816565.313	1546239.625	64013.85547	68597.50781	61071.26563	49536.51172	55072.00391	63609.13281	42578.30078	51015.31641	102164.4531	99488.5	117688.5313	133399.0625	115551.3125	112297.2031	102641.5313	106516.4141	106113.3906	81705.77344	43875.5	42185.85156
ENSG00000167325	RRM1	ENSFCAG00000007815	ENSBTAG00000013111	ENSCAFG00000005945	ENSECAG00000023847	ENSMMUG00000003962	ENSMODG00000008391	ENSSSCG00000014791	ENSOCUG00000013372	ENSRNOG00000045752	ENSOARG00000001301	291927.7188	322549	315624.7188	293508.4063	286326.1875	304924.25	260997.8281	373886.25	333482.125	364845.5938	317865.8125	66730.21094	68216.35938	56986.65625	75109.85938	82106.92969	71657.47656	71334.96875	84295.83594	183251.9375	273650.875	249829.9531	295681.625	245696.0156	500489.875	285330.2188	197230.625	213502.1094	223996.625	232559.125	426907.625	350777.4375	376169.875	362682.5	118890.1094	99312.98438	122710.7188	113093.5703	66956.46875	98242.63281	56044.33984	70632.64844	457888.2188	521235.0625	527521.4375	486991.875
